"","peakIndex","peakPPM","peakValue","peakSNR","peakScale","Sample"
"781",23049,7.17524,722.027414891708,50.6744251617783,13,6
"782",23049,7.17524,804.405739977407,46.3706082342311,12,7
"783",23049,7.175,978.64810428426,68.8096416620045,13,8
"784",23049,7.17549,1414.53699502404,60.4876715630714,13,9
"785",23049,7.17524,582.3864122421,38.4187527077168,12,10
"786",23049,7.175,649.342858527225,43.1087026598065,13,11
"787",23049,7.17524,664.480012508246,48.206180118814,12,12
"788",23049,7.17573,658.828848774027,37.0407135982285,12,13
"789",23049,7.17524,661.204024736844,37.5682652201801,12,14
"790",23049,7.17524,541.188044635085,39.3196021144412,12,15
"791",23049,7.175,760.903927926118,49.6912536112469,13,16
"792",23071,7.17011,31.5403026062909,2.21360944340603,3.5,6
"793",23071,7.16937,26.4382916292456,1.85890042110126,3.5,8
"794",23071,7.17011,56.1344572823924,2.40039152557542,4,9
"795",23071,7.17011,17.563486825072,1.32693161981492,4,10
"796",23071,7.16986,20.4948420205841,1.48684388898553,3.5,12
"797",23071,7.16986,22.6921599391351,1.28932228346835,4,14
"798",23071,7.17011,15.808085430331,1.14852431696051,4,15
"799",23116,7.15886,297.394555939994,20.2222520548328,17.5,3
"800",23116,7.15935,132.948673969055,10.3639678476498,16.5,6
"801",23116,7.15837,92.1399816620521,5.61694415245872,15,7
"802",23116,7.15861,131.713023013893,10.1904296146778,16,11
"803",23116,7.15886,40.3705405074641,3.18269631747772,14.5,12
"804",23116,7.15886,34.1994697995436,2.0544662667927,14,13
"805",23116,7.15861,138.803693331081,9.01773729454626,16,14
"806",23116,7.15886,89.1649136206889,7.98223928682833,15,15
"807",23116,7.15837,225.568866379291,16.135273122276,17,16
"808",23170,7.14492,12.5562806369192,1.15037030831716,7,2
"809",23170,7.14541,11.886337259833,0.808247842053952,5,3
"810",23170,7.14517,11.7600236368913,0.896608393970023,5.5,8
"811",23170,7.14639,15.2902401689386,0.844982221335338,4,9
"812",23170,7.14492,16.051724333877,1.21271708649382,6,10
"813",23170,7.14541,15.4674552375391,1.19669270592701,3.5,11
"814",23170,7.14541,11.8889102933206,1.40104265061723,6,12
"815",23170,7.14565,16.5930999770799,0.996798031204689,10.5,13
"816",23170,7.14639,11.6967916488696,1.04712252878568,4,15
"817",23170,7.14565,20.236738635907,1.99790360739707,6.5,16
"818",23276,7.119,38.0329415096091,2.13570116885408,16,2
"819",23276,7.11973,92.0594155158511,6.26012131274942,16,3
"820",23276,7.12047,42.7061008470449,2.9972644621112,14.5,6
"821",23276,7.11925,18.5779013168215,1.30622920214768,16,8
"822",23276,7.11998,23.6033379878039,3.1842471747737,16,10
"823",23276,7.12047,41.0354430953718,2.73760396271875,16,11
"824",23276,7.11925,11.6194173620907,3.14284241534711,2.5,13
"825",23276,7.11998,33.757361244884,1.97369278441709,13.5,14
"826",23276,7.11998,47.3376173223136,3.09140939004804,16,16
"827",23337,7.10726,30.2724766740898,2.7734772208501,20,2
"828",23337,7.10653,43.5330911209739,3.05530555013833,16,6
"829",23337,7.10726,34.7437574243461,2.31786574799667,15,11
"830",23337,7.10629,212.039402537073,11.9651423573217,16,13
"831",23337,7.1058,28.3367004521968,3.22776900871829,20,14
"832",23337,7.10555,47.2895682042022,3.0882715157038,16,16
"833",23337,7.10506,85.2151942615007,5.79470824116464,16,3
"834",23337,7.10482,30.5139298067862,5.79753892514717,20,8
"835",23337,7.10506,20.0416793061592,3.44261725382712,16.5,9
"836",23337,7.10457,19.422384442821,1.40904006917117,3.5,12
"837",23337,7.10408,20.0429852664868,1.52809285022804,16,15
"838",23337,7.10237,56.5851352256741,3.61403375199511,12,4
"839",23337,7.10237,37.0138671559587,2.67384980234062,16,5
"840",23337,7.10164,28.9485246664086,2.71808835435649,20,7
"841",23337,7.10262,17.0577062931479,2.301197953448,15.5,10
"842",23562,7.05004,42.5707369601051,10.9039777208886,9,1
"843",23562,7.0498,245.266082711801,48.527677732526,12,2
"844",23562,7.05004,131.146654055442,27.3189126796501,13,3
"845",23562,7.0498,165.333857207364,34.3442961067605,14,4
"846",23562,7.04955,85.4761688242712,18.9205452224291,8,5
"847",23562,7.05004,152.096037737636,27.4804477217538,13,6
"848",23562,7.0498,83.0673444892179,15.7163740436189,6,7
"849",23562,7.05004,158.390976548396,30.0937262996251,9.5,8
"850",23562,7.05004,55.0671933048006,9.45905115509357,16,9
"851",23562,7.0498,153.107949402209,35.6622686416344,16,12
"852",23562,7.05004,47.6149453871149,10.043080949725,8.5,14
"853",23562,7.04955,190.882060722962,53.0538136615682,16,15
"854",23562,7.05004,53.6609422668559,12.4262864390622,8.5,16
"855",23619,7.0361,71.2458444316065,20.1497752146464,17.5,1
"856",23619,7.03537,252.522477805161,50.4430238139574,19,2
"857",23619,7.03562,118.805262720433,24.9200969098944,15.5,3
"858",23619,7.03537,147.470109102766,30.6911732453995,14.5,4
"859",23619,7.03537,155.86955727547,34.6133762515046,17.5,5
"860",23619,7.03586,191.801155714613,39.4189882373606,14.5,6
"861",23619,7.03562,69.7445208308109,12.1310171976674,16,7
"862",23619,7.03586,228.049513212116,39.2338504889653,15.5,8
"863",23619,7.0361,60.826386289762,10.4483244008767,9.5,9
"864",23619,7.03586,234.344016840903,46.1909373295856,13.5,10
"865",23619,7.03586,197.379836871428,43.0247834402221,15.5,11
"866",23619,7.03562,72.3387029931955,16.696371848437,11.5,12
"867",23619,7.03562,48.2133116130705,13.7615535255199,11,13
"868",23619,7.03562,49.2737865790121,10.4906674576586,13.5,14
"869",23619,7.0361,50.5438677111585,14.349351911672,10.5,15
"870",23619,7.0361,145.711916006244,36.5818951848991,20,16
"871",23674,7.02314,12.6152958226942,2.64613189054002,3.5,3
"872",23674,7.02192,10.3650056530831,1.80283784781448,7,7
"873",23674,7.02143,11.2311365243473,2.50383452284362,6,9
"874",23674,7.02363,14.2033039462479,2.79957615858226,3.5,10
"875",23674,7.02168,25.3181498133074,6.35628113425052,9.5,16
"876",23771,6.98671,72.1636499357202,15.4958628425328,16,2
"877",23771,6.98573,94.0889995317067,21.6167670891391,16,5
"878",23771,7.00358,10.9026579953072,2.90506261159253,3.5,1
"879",23771,7.00554,10.1297767429288,1.83783483383247,4,7
"880",23771,7.00529,11.7195168595901,2.01234773616565,4.5,9
"881",23771,7.00529,17.5503996279452,3.43546362628935,6,10
"882",23771,7.00529,13.537491014795,3.57352425706038,5,16
"883",23771,6.99673,31.5269676086412,6.82349548584987,16,3
"884",23771,6.99698,15.8321228947929,3.4794974312294,8,4
"885",23771,6.99673,13.5676702264807,1.56824930669919,8.5,8
"886",23771,6.99698,12.3601750097165,3.67613379229775,7,13
"887",23771,6.99869,99.8051894230611,20.3527037769622,18.5,14
"888",23898,6.97595,16.9120762700892,3.18455728925736,4.5,7
"889",23898,6.97595,12.8798834205168,2.3204839894744,4.5,8
"890",23898,6.97497,11.7782265071913,1.63522737761052,3.5,14
"891",23898,6.96495,24.3926913089918,6.31403204668769,15,1
"892",23898,6.96543,20.8553074514814,4.38016877112962,8,3
"893",23898,6.9647,30.8799281640577,6.73173371314723,14.5,4
"894",23898,6.96421,31.9723657119397,8.41193232735991,11.5,5
"895",23898,6.96397,16.8336362699324,2.69073212348359,16.5,6
"896",23898,6.96568,96.9225205751554,21.6076042287447,12,9
"897",23898,6.96495,27.8412355564991,5.33094395862061,16,10
"898",23898,6.96568,17.6639389742439,3.69027372214427,2.5,11
"899",23898,6.96543,16.9865639978431,3.52158445091522,4,12
"900",23957,6.95394,10.4300599209993,2.69981412693836,6.5,1
"901",23957,6.95296,17.2360767167887,3.26421685180146,4.5,2
"902",23957,6.95345,24.456470216529,5.13650864863623,16,3
"903",23957,6.95247,17.8461516067794,4.6953241112206,6,5
"904",23957,6.95247,24.5212067449595,4.90106556433803,7,6
"905",23957,6.95272,29.7745076509892,6.63783580545079,7,9
"906",23957,6.95394,18.8854761691673,2.36702131494593,16,11
"907",23983,6.94661,22.7144002114931,5.87960750373573,6,1
"908",23983,6.94661,19.4175671302848,3.67735366285089,9,2
"909",23983,6.9471,38.3800013054325,10.097781834915,16,5
"910",23983,6.94734,28.1933779995893,5.07941571528772,16,8
"911",23983,6.9471,62.2103944685729,13.8689911757782,16,9
"912",23983,6.94587,28.2464970405277,5.40854203272761,16,10
"913",23983,6.94734,10.9072814097963,3.0982695163686,15,13
"914",24037,6.93316,31.0283060656387,3.10368893516459,7,1
"915",24037,6.93365,21.0137889700138,3.52765783597671,15,2
"916",24037,6.93389,26.2851812722715,3.02680633913246,16,3
"917",24037,6.93365,29.978786145741,3.67082753781997,16,4
"918",24037,6.93389,18.9472091905304,3.0285711061956,16,6
"919",24037,6.9334,20.1262892853729,2.75103207426259,12,7
"920",24037,6.9334,25.26560141618,2.92038067279439,14,8
"921",24037,6.93389,78.3725694922375,5.70037939969136,13.5,9
"922",24037,6.93438,13.9744603658247,2.12270657558409,5.5,16
"923",24188,6.89648,797.627195128928,40.4916199749666,13,1
"924",24188,6.89648,548.072843296168,66.7067081214027,14,2
"925",24188,6.89672,678.806937772137,68.7959006687328,14,3
"926",24188,6.89697,637.958912707185,53.8586271260806,14,4
"927",24188,6.89623,681.236592554562,52.8972303479392,13,5
"928",24188,6.89721,468.354054048787,63.6541001042809,14,6
"929",24188,6.89672,568.504540213139,42.9297392593956,14,7
"930",24188,6.89648,701.00748295121,62.7810074881524,14,8
"931",24188,6.89697,1052.48575206513,54.8081023023387,14,9
"932",24188,6.89697,407.546064293698,55.9035545645181,14,10
"933",24188,6.89672,459.585125832447,57.6023489761698,14,11
"934",24188,6.89697,434.496594124656,46.2596792740752,14,12
"935",24188,6.89672,545.206232252634,50.3525929558359,13,14
"936",24188,6.89697,396.615118276514,49.6748405234014,13,15
"937",24188,6.89648,528.739328882973,42.577814910026,14,16
"938",24246,6.88229,915.191812002723,46.4597988660923,13.5,1
"939",24246,6.88205,609.424896812134,74.1739518949217,14.5,2
"940",24246,6.88254,789.340926788645,80,14,3
"941",24246,6.88254,713.025313279156,60.1959839645428,13.5,4
"942",24246,6.88181,580.822675435035,45.100206286016,13.5,5
"943",24246,6.88278,479.17833839409,65.1252309150785,14,6
"944",24246,6.88229,691.09535483701,56.0406678530651,13.5,7
"945",24246,6.88229,619.212539005351,61.8371880431239,13.5,8
"946",24246,6.88254,895.065798134496,46.6104721467469,13.5,9
"947",24246,6.88254,471.894572051898,64.7303121504127,13.5,10
"948",24246,6.88229,549.482224009451,68.8696501355738,13.5,11
"949",24246,6.88254,540.619878793892,62.132377735196,13.5,12
"950",24246,6.88303,552.105812488098,50.0444589472887,14,13
"951",24246,6.88254,432.772311874196,39.9687435199017,13.5,14
"952",24246,6.88254,442.630246559247,55.4380957645065,13.5,15
"953",24246,6.88205,626.925384180604,50.4844476510404,13.5,16
"954",24269,6.87716,42.4813519003707,2.15656984575933,3.5,1
"955",24269,6.87716,27.884523841969,2.26114577088599,4.5,7
"956",24269,6.87667,19.8818341792692,1.98548420992983,4,8
"957",24269,6.87691,14.285519506415,1.79048327211181,4,11
"958",24269,6.87691,35.0798130797423,2.82487363204669,4,16
"959",24364,6.85344,21.0569370936986,1.06895740245793,14,1
"960",24364,6.85344,26.0680763382492,3.17278183156094,16,2
"961",24364,6.85319,39.2158715830277,3.31073516325961,11,4
"962",24364,6.85319,58.0292222370319,4.50590172215122,13,5
"963",24364,6.85368,25.4248776580453,2.06169396750665,5.5,7
"964",24364,6.85344,18.5324935409415,2.06800231355752,4.5,8
"965",24364,6.85417,12.3391072423552,1.54652864393974,16,11
"966",24364,6.85319,19.4238083927074,2.23234003678187,16,12
"967",24364,6.85344,19.5150366681032,1.76889905757473,4.5,13
"968",24364,6.85344,19.4134146150298,1.79292844829499,10,14
"969",24364,6.85466,19.9624065478798,2.50023086875343,5.5,15
"970",24364,6.85417,30.3390083760471,2.44311064569016,16,16
"971",24424,6.83901,21.1191102313011,1.07211362766668,11.5,1
"972",24424,6.83877,24.3434853513485,2.98669281748305,11.5,2
"973",24424,6.8395,27.7869344135106,2.81621626047532,5.5,3
"974",24424,6.83901,34.0279662409967,2.87275482656966,7,4
"975",24424,6.83803,16.8103181718492,1.30530168560673,6.5,5
"976",24424,6.83926,17.9571545124032,2.42309214900122,4.5,6
"977",24424,6.8395,26.7691365894237,2.17069942927778,5,7
"978",24424,6.8395,18.0194620147518,1.20642924877487,8.5,9
"979",24424,6.83926,12.6564910391593,1.73610519004567,5.5,10
"980",24424,6.83926,21.0263788778136,2.63535250761475,16,11
"981",24424,6.83852,12.2079938633653,1.40304068692366,3.5,12
"982",24424,6.83803,11.9131966375615,1.49209174291285,6.5,15
"983",24424,6.83852,25.8332792837989,2.08027760331036,7,16
"984",24487,6.83168,13.6150873717328,1.05719572433594,2.5,5
"985",24487,6.83265,10.9678140081566,1.09529238269919,8,8
"986",24487,6.83314,10.8475989791745,1.48797742036168,16,10
"987",24487,6.83217,16.2114585094489,1.46945323070526,5,13
"988",24487,6.82874,17.2953074165705,2.33378420766542,6.5,6
"989",24487,6.8285,14.8055424636859,1.85566062920334,4,11
"990",24487,6.82703,11.4995669652761,1.32162257901381,2,12
"991",24487,6.82874,16.5257690450926,1.52623956364483,4,14
"992",24487,6.81529,22.279099377962,1.28851162748735,7,1
"993",24487,6.8148,12.9302898187834,1.29751055606055,12.5,3
"994",24487,6.81554,14.0328374585595,1.42425691435898,2.5,4
"995",24487,6.81383,10.382869161253,0.917133647286443,7.5,7
"996",24487,6.81358,15.3502738579475,1.02772321081347,3,9
"997",24487,6.81431,15.8182963894826,2.53673578461142,11.5,15
"998",24574,6.80135,11.7840689312734,2.73175184063226,7.5,4
"999",24574,6.80135,13.8664239849612,0.928377298815881,7,9
"1000",24574,6.80135,14.4825564796902,1.94268918604972,7.5,12
"1001",24574,6.80111,16.9232956345533,2.71394141143246,9.5,15
"1002",24574,6.80087,17.0190657420942,1.73781763327702,10.5,16
"1003",24574,6.80233,21.730192322593,1.9194588924831,9,7
"1004",24574,6.80429,28.3897469088264,3.16795266427936,9.5,8
"1005",24574,6.80331,15.4363015707384,2.51164272590111,11,10
"1006",24574,6.80282,17.9339355631456,2.59929858829145,7.5,11
"1007",24574,6.80356,14.4229187232791,2.07580930914507,5.5,13
"1008",24633,6.78864,53.543467572405,11.4786040557899,15,2
"1009",24633,6.78717,60.7434818318836,14.0813940641749,20,4
"1010",24633,6.78766,114.537319224937,31.7385379990969,20,5
"1011",24633,6.78864,41.558156069886,9.52362725098054,10.5,9
"1012",24633,6.7879,44.6587122250394,10.9203297921128,18,10
"1013",24633,6.78839,55.3193893637593,13.2002384005294,13.5,12
"1014",24633,6.78693,43.6502581462159,9.17316695158686,18,14
"1015",24858,6.75,31.4302332981386,8.75579695395712,14,5
"1016",24858,6.75123,12.9381933483587,2.96496626423162,6.5,9
"1017",24858,6.75,23.4916928210965,4.65089322400271,11,12
"1018",24858,6.75098,12.935766825287,3.46512688178102,4,13
"1019",24858,6.71944,13.4190991000926,3.20575226667266,4,3
"1020",24858,6.7187,11.342844684555,2.60353667136178,3.5,6
"1021",24858,6.7187,10.4956670321665,2.91833923279682,7,10
"1022",24858,6.7187,17.7204783032903,4.43124487184194,6,11
"1023",24858,6.71968,15.420585180974,3.73348917802154,12.5,14
"1024",24949,6.71063,16.9996803576682,3.99947251495652,12,2
"1025",24949,6.71039,10.760897350884,2.59770964513961,5,4
"1026",24949,6.71161,10.0542445865246,2.87868942026056,11.5,5
"1027",24949,6.70965,14.0377862692727,3.51033800290693,8,11
"1028",24949,6.71088,11.6575495977523,2.23638534205535,11.5,12
"1029",25785,6.5062,20.19041630391,5.17714149904009,4,2
"1030",25785,6.50596,17.8555653032741,4.97760647650555,12.5,3
"1031",25785,6.50669,16.7338690895431,4.13437742579191,8,5
"1032",25785,6.50669,13.9240577122634,3.00926327734763,7.5,6
"1033",25785,6.50547,14.0576880721888,3.0040821250594,5,7
"1034",25785,6.50596,17.7810961364639,4.30270682981607,7.5,8
"1035",25785,6.5062,24.6699283278481,5.38359991103581,20,10
"1036",25785,6.50596,12.6825054741373,3.11931425233779,2.5,11
"1037",25849,6.49373,10.8283949840209,3.01863805973923,4,3
"1038",25849,6.4952,11.9392078221707,2.58029810004569,2,6
"1039",25849,6.49373,12.2134492272851,2.60997429453526,5,7
"1040",25849,6.49373,13.3354158178049,3.22693180877865,5,8
"1041",25849,6.49398,13.6432110744688,2.97729239220534,6,10
"1042",25849,6.48615,10.4535066238883,2.68044413440559,5.5,2
"1043",25849,6.48566,14.6108953546775,3.85779940288338,4.5,4
"1044",25849,6.4864,12.9501402904012,3.19954502996143,7,5
"1045",25849,6.48615,13.0200998811986,3.52845855778631,9,9
"1046",26046,6.44263,38.3035611269251,8.90924817047425,15,2
"1047",26046,6.44214,30.1346323720452,8.4132854999823,17,3
"1048",26046,6.44214,34.4547208909154,9.87585987721016,6.5,4
"1049",26046,6.44214,37.839403869746,9.88663064191344,13.5,5
"1050",26046,6.44238,35.0835393983406,7.7727222619242,10,6
"1051",26046,6.44189,17.2414468713015,3.92956970031245,14.5,7
"1052",26046,6.44214,20.3322024457698,4.73535911801517,6.5,8
"1053",26046,6.44238,74.4833297062542,19.2650074154812,12.5,9
"1054",26046,6.44238,44.461338185781,9.75024401282733,10.5,10
"1055",26046,6.44238,46.0226397349388,10.6099530410101,11.5,11
"1056",26102,6.42918,32.1028250094966,8.9285712784379,16,1
"1057",26102,6.42893,42.3485440422024,9.85009428444566,12.5,2
"1058",26102,6.42869,35.6454696976414,9.95185571354196,10,3
"1059",26102,6.42844,32.3475179679175,9.27186599009492,13.5,4
"1060",26102,6.4282,33.5295228835935,8.76055049627023,10.5,5
"1061",26102,6.42918,17.9425829341688,3.97516089312903,4,6
"1062",26102,6.42844,27.9264152074956,6.36482517139445,16,7
"1063",26102,6.42869,28.260187787004,6.58178268050111,14,8
"1064",26102,6.42869,64.3196743640179,16.6361923999767,11,9
"1065",26102,6.42869,35.7085314256194,7.8307785808131,8,10
"1066",26102,6.42918,45.0751879332491,10.3915296914925,12.5,11
"1067",26102,6.42869,22.8309824369992,4.30956096597793,12,12
"1068",26102,6.42844,20.0687251426003,4.20600336101018,4,14
"1069",27051,6.39886,20.1357553694915,4.53265094483122,6.5,6
"1070",27051,6.39763,13.421541012966,2.83700074314458,16,10
"1071",27051,6.39812,15.5330095849595,3.77690078548631,10.5,11
"1072",27051,6.39812,10.898556449975,2.31979707801854,7,14
"1073",27051,5.99538,17.1800153976208,4.19938944522091,5.5,1
"1074",27051,5.99391,12.3012069339822,2.66889784329733,6,7
"1075",27051,5.99489,12.0947866755159,2.68555618488648,5.5,12
"1076",27051,5.99611,12.0971759839754,2.69792140697536,4,13
"1077",28074,5.94672,17.3572150282653,4.5010653359455,9,4
"1078",28074,5.94696,13.8350803207232,3.07651444683576,5,11
"1079",28074,5.94598,12.4943309588544,2.78649521213718,7.5,13
"1080",28074,5.94574,15.1141947793136,3.34336772853702,3.5,14
"1081",28074,5.94696,11.5361992545204,3.13750763022358,4,15
"1082",28192,5.91664,10.2671441016542,2.50964481551163,5.5,1
"1083",28192,5.91884,10.4114329475209,2.25888817970466,5.5,7
"1084",28192,5.91713,16.7684080051631,4.22146899936905,4,8
"1085",28192,5.91713,12.7271063616058,2.83013366602913,6,11
"1086",28192,5.91786,12.9590774095023,2.86664038906284,5.5,14
"1087",28192,5.9186,10.8101309941776,2.9400383722272,3,15
"1088",28219,5.91126,22.7450941233846,5.65263984757166,5.5,1
"1089",28219,5.91101,38.3284256103912,10.0199216352788,9,2
"1090",28219,5.9115,37.8666446617657,9.43235321877563,9.5,4
"1091",28219,5.91028,27.571548394791,7.11868708950771,6,5
"1092",28219,5.91077,35.2920065028573,6.22581837880894,8,6
"1093",28219,5.91101,34.0974491113356,7.45092160818489,9,7
"1094",28219,5.91175,30.6814828620357,7.30734226220355,7,8
"1095",28219,5.91199,26.3879110485223,6.08860835864594,8.5,10
"1096",28219,5.91077,24.9179588939441,5.80727512684824,6,11
"1097",28219,5.91077,24.0695884376969,5.79543906364778,6.5,12
"1098",28219,5.91053,32.2925211588683,7.32105691230445,7.5,13
"1099",28219,5.91101,41.1194536628635,8.72218565591682,7,14
"1100",28219,5.91077,29.4421205439148,8.0073927138783,8,15
"1101",28219,5.91028,22.017298847627,4.7951627303817,6.5,16
"1102",28249,5.90343,18.6331361907761,4.63073080928352,7,1
"1103",28249,5.90368,36.7118307437693,9.59730699297127,7.5,2
"1104",28249,5.90368,28.7699704181644,6.87136033442456,7,3
"1105",28249,5.90368,49.1305770761131,12.2381309715591,7,4
"1106",28249,5.90368,21.0869306718002,5.44442622450064,8.5,5
"1107",28249,5.90417,36.8537277194232,6.50131964995046,7.5,6
"1108",28249,5.90319,32.1606086276951,7.02768623465173,7.5,7
"1109",28249,5.90392,36.4928507945911,8.69142316486821,7.5,8
"1110",28249,5.90417,20.1422439241182,4.64751584514452,7,10
"1111",28249,5.90392,27.8548260071546,6.49172907470154,8,11
"1112",28249,5.90392,23.1485788345113,5.57367976576394,7.5,12
"1113",28249,5.90417,33.1305736729775,7.511052302293,8,13
"1114",28249,5.90319,23.1866014244437,4.91830081235713,8,14
"1115",28249,5.90368,15.4122790388555,4.19168757548947,6.5,15
"1116",28249,5.90392,25.5712213794899,5.56917397442173,8,16
"1117",28278,5.89659,41.3862794258425,9.8846135294111,6.5,3
"1118",28278,5.89683,54.6747768559778,13.6191577592836,7,4
"1119",28278,5.89708,33.3789497815511,5.88833845416232,7,6
"1120",28278,5.89659,36.0652285789434,7.88091772042976,6.5,7
"1121",28278,5.8983,31.5785996760721,7.28628066043271,7.5,10
"1122",28278,5.89683,19.7158971175233,4.7471638588885,6.5,12
"1123",28278,5.89708,32.0736317060248,7.27143235267693,6.5,13
"1124",28278,5.89659,23.3554179924496,6.35198825381403,3.5,15
"1125",28278,5.89585,32.8549509292713,8.16515437594394,7.5,1
"1126",28278,5.89585,52.4758114321054,13.7183698501514,8,2
"1127",28278,5.89561,26.1109158457054,6.74156695389521,4.5,5
"1128",28278,5.89634,45.920704736701,10.936834700642,8,8
"1129",28278,5.89561,31.973585541273,7.45162991962058,7,11
"1130",28278,5.89585,37.1473911188936,7.87963878675187,5.5,14
"1131",28278,5.8961,23.0361907681482,5.017067905825,5.5,16
"1132",28334,5.88338,50.4996716491366,12.5791641874148,11,4
"1133",28334,5.88363,34.3537453944025,6.06030091941862,14,6
"1134",28334,5.88387,30.7371104086454,7.40083490945486,14,12
"1135",28334,5.88387,36.3730920871198,8.24616560398738,5,13
"1136",28334,5.88314,33.9176616708488,7.19455429863597,5,14
"1137",28334,5.88265,31.4225898297017,7.80918216568984,14,1
"1138",28334,5.88265,65.7575571489725,17.1905200661683,11,2
"1139",28334,5.88265,25.3781462388942,6.06126405041641,8.5,3
"1140",28334,5.8824,37.9281056722721,8.28799072881679,11,7
"1141",28334,5.8824,43.4365549527586,10.3451901317184,11,8
"1142",28334,5.88216,35.9455658393226,8.29389155599012,11,10
"1143",28334,5.88192,12.3573854799633,2.87996049901613,4.5,11
"1144",28430,5.85991,10.6902031978442,2.72096329709096,5.5,2
"1145",28430,5.85991,15.0624643273212,4.14246451941897,4,5
"1146",28430,5.85893,12.4106329597284,2.7300062341302,13,7
"1147",28430,5.86015,15.2461585101881,3.51781874554904,5,10
"1148",28430,5.85942,10.6231691036117,2.55783057372036,4,12
"1149",28430,5.85869,14.6151605498302,3.18304591549131,4,16
"1150",28642,5.6858,17.1698570200711,4.29921253546291,6.5,9
"1151",28642,5.68531,14.5693634025887,3.55753963771584,17,11
"1152",28642,5.8379,10.4811655001895,2.75387999499425,4,1
"1153",28642,5.83692,13.1348616442726,3.29611724901561,13,2
"1154",28642,5.8379,14.5228613782679,3.46861022679297,7,3
"1155",28642,5.83839,10.8620078545676,2.75584804723804,5.5,4
"1156",28642,5.83839,17.8535430025414,3.20463459857217,14,6
"1157",28642,5.83668,13.8532909366838,3.47116907259493,3,10
"1158",28642,5.82078,14.9706145291129,3.53628490188618,3,8
"1159",28642,5.81932,11.2950951515357,2.79426060431619,4,12
"1160",28642,5.82103,14.9968826283088,3.122299335015,3.5,14
"1161",28642,5.82005,10.5983053212049,2.71362300426368,5.5,15
"1162",28642,5.82054,11.7364921408995,2.51933411875008,11,16
"1163",29400,5.63616,47.8751683680852,12.2747132136158,16,1
"1164",29400,5.63738,63.4813817840513,16.911129320709,16,2
"1165",29400,5.63714,64.3461625435382,18.0573234803101,16,3
"1166",29400,5.6369,60.2972619900551,12.7889532116286,16,6
"1167",29400,5.63836,69.6229423032935,15.6741836978222,16,7
"1168",29400,5.63738,43.1806377242121,11.6355976838705,16,8
"1169",29400,5.63812,50.4974107808787,12.330431707337,16,11
"1170",29400,5.58726,11.3161605429696,2.691744593399,6.5,9
"1171",29400,5.58628,14.9147496500284,3.63919044134893,11.5,10
"1172",29400,5.58677,12.2416922809701,2.79365057608395,4,12
"1173",29606,5.57747,12.156797632811,2.9091544594522,3.5,2
"1174",29606,5.57772,10.4106183697786,2.49772833585293,3.5,7
"1175",29606,5.5787,11.5610673235342,2.82089385895371,2.5,10
"1176",29606,5.57821,14.7805379728712,3.53423550514055,4.5,11
"1177",29606,5.57821,13.4029174717598,3.05865130872413,5,12
"1178",29606,5.56329,17.116793380079,3.68891733844323,11.5,6
"1179",29606,5.56549,16.217993630996,4.69234788951666,3.5,8
"1180",29606,5.56451,10.1216881956783,2.43264029580675,3.5,9
"1181",29606,5.56378,15.1447537368661,3.14774493576083,10.5,14
"1182",30413,5.37451,150.297352064378,27.8597580073862,10.5,2
"1183",30413,5.375,168.478580697064,39.0462543434447,10.5,4
"1184",30413,5.37402,94.2200786502576,23.4058798943191,11.5,5
"1185",30413,5.37427,103.993326238791,21.4532488910481,9.5,7
"1186",30413,5.37402,61.5642352745548,16.8131730809787,10.5,8
"1187",30413,5.37476,70.8210555794811,12.8693126366728,11,10
"1188",30413,5.37402,52.1152562263754,12.6300488525207,9,11
"1189",30413,5.37402,31.3433677576735,6.7574724759713,14.5,12
"1190",30413,5.37574,63.7067738198876,13.9576801937274,9.5,13
"1191",30413,5.37378,22.8862729660004,4.59888963961067,11,16
"1192",30453,5.36571,19.9261212750024,3.69359079932166,7.5,2
"1193",30453,5.36498,27.949698803391,6.41412676233127,8.5,3
"1194",30453,5.36498,26.0026238524376,7.1013083073463,5.5,8
"1195",30453,5.36498,36.0086131199754,7.76327591653138,6,12
"1196",30453,5.36498,25.5681732247991,5.13780496815635,7,16
"1197",30453,5.364,33.3810567469583,7.73632604573224,8,4
"1198",30453,5.36375,20.3735655729849,5.061142334538,6.5,5
"1199",30453,5.364,26.6698318746556,5.50183902932004,5.5,7
"1200",30453,5.36473,35.3476356712878,6.42322781973344,7,10
"1201",30453,5.36473,22.3179005439723,5.40870744128495,6,11
"1202",30453,5.36449,38.310896910071,8.39363249687434,7,13
"1203",30480,5.35837,53.466753416504,13.2820565078402,16,5
"1204",30480,5.35837,46.8748989801972,9.67003278898674,16,7
"1205",30480,5.35935,59.3552470333935,10.7857927907107,16,10
"1206",30480,5.35837,46.3168508780229,11.2248146059826,16,11
"1207",30480,5.35862,30.9241475364864,6.66709070436513,7.5,12
"1208",30480,5.3574,66.8271469465493,12.3873648915479,16,2
"1209",30480,5.35813,44.0986528805775,10.1201215660239,16,3
"1210",30480,5.35788,46.5573565649679,10.7900385821915,16,4
"1211",30480,5.35813,55.4302815731421,15.1379922752295,16,8
"1212",30480,5.35764,35.8476906604177,7.85396233273995,16,13
"1213",30480,5.35788,31.8979780739932,6.40974968300624,7,16
"1214",30599,5.32927,67.0869439461217,12.3747868001728,16,2
"1215",30599,5.32927,56.8087521499243,11.5667058827184,16,7
"1216",30599,5.32952,40.1747353679627,9.45443629705264,16,8
